Lang_pair	Segment_distance	Tone_distance	Unweighted_total_distance	Weight	Weighted_total_distance
Taiyuan_Wulumuqi	1.631336405529954	2.6359447004608296	4.267281105990784	2.2780316235725038	6.352180620943163
Tunxi_Wulumuqi	2.055299539170507	2.695852534562212	4.751152073732719	2.073570534787375	6.957661099148247
Wulumuqi_Pingyao	1.8525345622119815	2.7327188940092166	4.585253456221198	2.265435076404757	6.92951567149637
Guangzhou_Wulumuqi	1.8110599078341014	2.5990783410138247	4.410138248847926	2.032862413469855	6.280713956191949
Wulumuqi_Jianou	1.6820276497695852	2.442396313364055	4.124423963133641	2.0634792115932212	5.913225401988598
Wulumuqi_Chengdu	1.1105990783410138	1.8617511520737327	2.9723502304147464	2.3218544992785057	4.440400619014377
Kunming_Wulumuqi	1.5253456221198156	1.8294930875576036	3.354838709677419	2.208420978319853	5.1980983586353515
Hangzhou_Wulumuqi	2.327188940092166	2.9723502304147464	5.299539170506913	1.9414893407939897	7.490562751617349
Taoyuan_Wulumuqi	2.1152073732718892	2.705069124423963	4.820276497695852	2.3013694709816788	7.572942798067237
Meixian_Wulumuqi	1.8571428571428572	2.327188940092166	4.184331797235023	2.2466606956367405	6.499558803417541
Wulumuqi_Shexian	1.944700460829493	2.47926267281106	4.423963133640553	1.9947347984506383	6.3584243545906425
Wuhan_Wulumuqi	0.967741935483871	2.304147465437788	3.271889400921659	2.314745962400501	4.544224203244724
Wulumuqi_Shantou	2.0506912442396312	2.248847926267281	4.299539170506913	2.0251845714851413	6.40187619498105
Jinan_Wulumuqi	1.1428571428571428	1.8755760368663594	3.0184331797235022	2.2356475189693255	4.430601772831302
Wulumuqi_Haikou	2.0276497695852536	3.0	5.027649769585254	2.054491867983005	7.165789962730518
Wulumuqi_Wenzhou	1.935483870967742	2.1152073732718892	4.050691244239632	1.9885961449863485	5.964103137761596
Wulumuqi_Xiangtan	1.5576036866359446	2.557603686635945	4.11520737327189	2.138998465904633	5.889315582837631
Fuzhou_Wulumuqi	2.193548387096774	1.76036866359447	3.9539170506912438	1.9909829189235244	6.127686034136394
Suzhou_Wulumuqi	2.3824884792626726	2.4608294930875574	4.8433179723502295	2.0956443072916175	7.45367791184224
Xining_Wulumuqi	1.3870967741935485	1.9539170506912442	3.3410138248847927	2.4606992150346536	5.367144994126409
Xian_Wulumuqi	0.9861751152073732	2.9078341013824884	3.8940092165898617	2.254240018607607	5.130909511437917
Wulumuqi_Guiyang	1.1658986175115207	1.1105990783410138	2.2764976958525347	2.256295790696282	3.741211221410872
Wulumuqi_Zhengzhou	0.8709677419354839	1.6820276497695852	2.552995391705069	2.1753353647847753	3.576674580388583
Wulumuqi_Yinchuan	0.7373271889400922	1.631336405529954	2.3686635944700463	3.210305544187286	3.9983819680643586
Changsha_Wulumuqi	1.1474654377880185	2.815668202764977	3.9631336405529956	2.227705912066481	5.371883742417298
Wulumuqi_Qingdao	1.3087557603686637	2.493087557603687	3.8018433179723505	2.5968056034687046	5.891671849700979
