Lang_pair	Segment_distance	Tone_distance	Unweighted_total_distance	Weight	Weighted_total_distance
Nanning_Tunxi	0.8770616526694238	0.7405160966730132	1.617577749342437	1.8509137695482634	2.363881586341606
Nanning_Pingyao	0.9085118496356986	0.9263083747139262	1.8348202243496248	1.9749384444001277	2.7205633537525356
Nanning_Guangzhou	0.23105712950387589	0.35536859376974433	0.5864257232736202	1.8353251969674942	0.7794335654871891
Nanning_Jianou	0.769145570755336	0.705465195010278	1.474610765765614	1.8503994847761291	2.1286917628537934
Nanning_Chengdu	0.7932220304673204	0.7517621082390609	1.5449841387063814	2.0337014371589897	2.3649388915866223
Nanning_Kunming	0.8985929317548804	0.7579677791883196	1.6565607109432001	1.9565117002593078	2.5160753639370568
Nanning_Hangzhou	0.9236324434040855	0.8507780546777676	1.7744104980818531	1.7533917732494648	2.470267582448793
Nanning_Taoyuan	0.8479996106256236	0.8283071536078743	1.676306764233498	2.0351550261925793	2.5541178233819624
Nanning_Meixian	0.6409180236162731	0.827000995979743	1.4679190195960161	1.9935656265233284	2.1047131372804118
Nanning_Shexian	0.835927153007824	0.7043499237926593	1.5402770768004834	1.7951195023526956	2.20493905870317
Nanning_Wuhan	0.7897088668551384	0.8173531864427629	1.6070620532979012	2.028736340423905	2.4194642629867653
Nanning_Shantou	0.7762781040457495	0.9431828166035339	1.7194609206492832	1.827862013784238	2.3621120751212077
Nanning_Jinan	0.8734127728192431	0.8584862360492055	1.7318990088684485	1.9757550000936797	2.58413588909251
Nanning_Haikou	0.7780373604730378	0.864259988711119	1.6422973491841568	1.850374968162331	2.3039208448255204
Nanning_Wenzhou	0.8597725356600089	0.733358500969583	1.5931310366295919	1.7937540980258397	2.2755790101797913
Nanning_Xiangtan	0.8698931678880162	0.8996607145728485	1.7695538824608645	1.9048770415278682	2.556700238664678
Nanning_Fuzhou	0.8492862905482244	0.8406037022071351	1.6898899927553594	1.7982781545574547	2.367856685465142
Nanning_Suzhou	0.9173475874949281	0.8165679089022935	1.7339154963972216	1.8692476591170923	2.5313177394238995
Nanning_Xining	0.8531382768761183	0.7516038273352463	1.6047421042113648	2.1350671728366164	2.573111356183843
Nanning_Xian	0.8007929750692127	0.922041782506005	1.7228347575752176	1.9862256908903275	2.512597362672973
Nanning_Guiyang	0.7836202287977875	0.638620026348384	1.4222402551461715	1.9892182273261234	2.19741166877441
Nanning_Zhengzhou	0.8083145344021307	0.8634043067452168	1.6717188411473476	1.9312408263621241	2.4244543361245032
Nanning_Yinchuan	0.8317305505612927	0.7987026894992235	1.6304332400605164	2.618783453744892	2.976824893283266
Nanning_Changsha	0.7918297039747462	0.9098560663063346	1.7016857702810808	1.9653909211466225	2.4661109775925185
Nanning_Qingdao	0.8789202386458707	0.8195426636590324	1.698462902304903	2.229893387322606	2.779441091799466
Nanning_Xianggang	0.2221424891529502	0.28797906897435527	0.5101215581273055	1.8639517175275915	0.7020419431668512
Nanchang_Xiamen	0.7374806186005829	0.7987265900769118	1.5362072086774947	1.8963567459755408	2.1972529361863424
Nanchang_Taibei	0.7519366925700097	0.8109494121880882	1.562886104758098	1.829510387254096	2.186625401802411
Nanchang_Hefei	0.8817462477717598	0.5900827855320553	1.471829033303815	2.0274947388496067	2.37781866388968
Nanchang_Huhehaote	0.8330451846892918	0.8549989682416504	1.6880441529309422	1.970926835998795	2.4968700783453484
Nanchang_Haerbin	0.6834408290312806	0.6660286546574903	1.3494694836887708	2.228055987856005	2.1887730861259067
Nanchang_Tianjin	0.6866467625436524	0.7199481699384093	1.4065949324820617	1.9918428898081977	2.0876406417208013
Nanchang_Taiyuan	0.7581949539033029	0.8903412527003173	1.6485362066036202	2.04364983678166	2.4398262464934803
Nanchang_Tunxi	0.7699188937081061	0.6507510453744352	1.4206699390825412	1.8814481331964592	2.0993135106542344
Nanchang_Pingyao	0.8290059531009879	0.8980052329144588	1.7270111860154467	2.026725043279228	2.578172359091796
Nanchang_Guangzhou	0.8171398094153741	0.7910248113352455	1.6081646207506197	1.8613984987796506	2.3120476258741127
Nanchang_Jianou	0.7936183842209311	0.841073557133322	1.634691941354253	1.879682671128118	2.332824281442103
Nanchang_Chengdu	0.6855725273379367	0.9315911582892669	1.6171636856272036	2.0903487363534894	2.3646768244887912
Nanchang_Kunming	0.8278684887208281	0.8994725969899853	1.7273410857108134	2.0004689154798188	2.5555977747812566
Nanchang_Hangzhou	0.7922389590402477	0.629542089233504	1.4217810482737516	1.771265699021312	2.0328077828098445
Nanchang_Taoyuan	0.7577041984373273	0.8996098619262689	1.6573140603635963	2.0879731550440117	2.4816758877275493
Nanchang_Meixian	0.6903691978028561	0.8745314196944369	1.564900617497293	2.040769673900741	2.2834159423656875
Nanchang_Shexian	0.7071959646054996	0.8659301852784224	1.573126149883922	1.8179378710228242	2.151568511569277
Nanchang_Wuhan	0.7158286156588046	0.9160363506797209	1.6318649663385254	2.084579465439721	2.408237983656208
Nanchang_Shantou	0.7975183480427752	0.7907730310118587	1.5882913790546338	1.8532848889856708	2.268801734128349
Nanchang_Jinan	0.8468951285790417	0.8156797986399867	1.6625749272190284	2.0226333396104907	2.52863812085767
Nanchang_Haikou	0.8412110409719342	0.6713373293657408	1.512548370337675	1.8785207194269644	2.2515696992422445
Nanchang_Wenzhou	0.82514824572944	0.9403115659070784	1.7654598116365183	1.8159487624284902	2.4387385015594947
Nanchang_Xiangtan	0.7545447064261108	0.7861502476455146	1.5406949540716255	1.9417222194805959	2.2512664697045572
Nanchang_Fuzhou	0.7645688745528985	0.8307349508813242	1.5953038254342227	1.8206444699648632	2.222743044243318
Nanchang_Suzhou	0.8037713646030836	0.6454199024609577	1.4491912670640414	1.9019076607336518	2.1741188182779037
Nanchang_Xining	0.8442768366362995	0.6581493869337095	1.502426223570009	2.2073303068060177	2.5217472357753263
